Rank,Previous Rank,Track Name,Artist Names,Weeks on Chart,Views,Weekly Growth,YouTube URL,UA,RU,OTHER
22,,Сіґеле-міґеле,NAZVA,1,390816,,https://www.youtube.com/watch?v=T_Pep6MW1wc,UA,0,0
23,22,Не забудем і не пробачим,Skofka,36,380037,-24.60%,https://www.youtube.com/watch?v=b9EJWtj5ZjI,UA,0,0
24,24,Україна переможе!,"Олександр Валерійович Пономарьов, Михайло Хома, Тарас Тополя, --, -- & Петро Чорний",39,378125,-19.40%,https://www.youtube.com/watch?v=fRuiEv3JRDQ,UA,0,0
25,25,Біля тополі,SHUMEI,40,372612,-17.40%,https://www.youtube.com/watch?v=OdgBmb8LXKM,UA,0,0
26,23,Ты так красива,Quest Pistols,5,348284,-30.70%,https://www.youtube.com/watch?v=mYcl6p3oiCc,UA,0,0
27,30,КАК MOMMY,Instasamka,3,338372,-9.50%,https://www.youtube.com/watch?v=l3vQ0pczKnE,0,RU,0
28,19,Цей сон (Live),Степан Гіга,32,325207,-43.30%,https://www.youtube.com/watch?v=2eqMmPBvXQo,UA,0,0
29,28,Полярная звезда,MOSOVICH & Batrai,8,320726,-23.80%,https://www.youtube.com/watch?v=mZGb_R_dmeA,0,RU,0
30,37,Погляд (feat. SOBOL),YAKTAK,12,320532,-0.90%,https://www.youtube.com/watch?v=WHQygkIG8xs,UA,0,0
31,86,"Колядуй, Україно!",Роман Скорпіон & Yuriana,4,318866,63.30%,https://www.youtube.com/watch?v=VLR4Auk8oSk,UA,0,0
32,29,Моя хулиганка,Xolidayboy,11,318729,-16.70%,https://www.youtube.com/watch?v=u-gaETffwYM,0,RU,0
33,27,Думав вона янгол,Колін,6,313955,-28.70%,https://www.youtube.com/watch?v=F9mMnWcYXQ0,UA,0,0
34,32,Чорне і біле,ZOZULYA,40,292137,-20.20%,https://www.youtube.com/watch?v=he1v2LSai5U,UA,0,0
35,34,Біля серця,KOLA,17,289727,-16.80%,https://www.youtube.com/watch?v=A3iPwFeleY8,UA,0,0
36,,Хай Ісус мале дитя,Ірина Федишин,3,285242,,https://www.youtube.com/watch?v=9VgQ3F4Fz0E,UA,0,0
37,38,Гарно так,Cheev,29,280163,-13.10%,https://www.youtube.com/watch?v=1gxLVS3erwM,UA,0,0
38,96,Україна kолядує,Ірина Федишин,17,279038,51.20%,https://www.youtube.com/watch?v=_jSHxIivyiI,UA,0,0
39,40,Марiчка,PATSYKI Z FRANEKA,43,271397,-11.80%,https://www.youtube.com/watch?v=rHaw1MpOIzg,UA,0,0
40,42,Гуляли,KOZAK SIROMAHA,3,267225,-11.60%,https://www.youtube.com/watch?v=nFet6yCeOPk,UA,0,0
41,39,In The Shadows Of Ukraine,KALUSH & Kalush Orchestra,12,267180,-16.70%,https://www.youtube.com/watch?v=R0ebIzABQm0,UA,0,0
42,48,Another Love,Том Оделл,41,257469,-8.10%,https://www.youtube.com/watch?v=MwpMEbgC7DA,0,0,OTHER
43,44,МОЯ КРАЇНА (feat. TOF),YARMAK,21,250620,-16.50%,https://www.youtube.com/watch?v=wtuVa-mOknA,UA,0,0
44,36,В дорогу,Skofka,45,249466,-23%,https://www.youtube.com/watch?v=1j4qxGVxxhg,UA,0,0
45,46,Силуети,SadSvit & СТРУКТУРА ЩАСТЯ,11,248307,-12.20%,https://www.youtube.com/watch?v=NjDMzkRbSZI,UA,0,0
46,43,Маніфест,Артем Пивоваров,2,238232,-20.80%,https://www.youtube.com/watch?v=g9EUQ4vdebQ,UA,0,0
47,45,Який ти козак,Трінчер Анна Леонідівна & POSITIFF,13,237223,-20.30%,https://www.youtube.com/watch?v=abqLDv5LlHE,UA,0,0
48,62,METAMORPHOSIS,INTERWORLD,14,228439,-0.70%,https://www.youtube.com/watch?v=lJvRohYSrZM,0,0,OTHER
49,53,Татанці,Марина Тимофійчук,23,220957,-14.50%,https://www.youtube.com/watch?v=AF0Mitd05_A,UA,0,0
50,55,Unholy,Sam Smith & Ким Петрас,16,215849,-14.10%,https://www.youtube.com/watch?v=Uq9gPaIzbe8,0,0,OTHER
51,59,Mockingbird,Eminem,13,215755,-10.20%,https://www.youtube.com/watch?v=S9bCLPwzSC0,0,0,OTHER
52,57,Лист до мами,BARABANDA,12,212645,-14.10%,https://www.youtube.com/watch?v=FB66mdrur5g,UA,0,0
53,51,Позвони,DJ Smash & NIVESTA,17,212048,-19.10%,https://www.youtube.com/watch?v=ByVPVWCQVV8,0,RU,0
54,47,Голова,Канги & Galust,15,210928,-25.30%,https://www.youtube.com/watch?v=3j6Vm_4-w-Y,0,RU,0
55,58,Чисто папа,84 & Lookbuffalo,17,208297,-15.30%,https://www.youtube.com/watch?v=VzBvZYIDAWQ,0,RU,0
56,68,Народна,ЛЮСЯ КАВА,5,200338,-8.80%,https://www.youtube.com/watch?v=UYXcryt21m8,UA,0,0
57,66,Некуда бежать,NЮ,18,194868,-13%,https://www.youtube.com/watch?v=CdsqxF1wiMI,0,RU,0
58,41,Heart of Steel,TVORCHI,5,191826,-37.30%,https://www.youtube.com/watch?v=ZxDEwIyJap8,UA,0,0
59,52,POPSTAR,Instasamka,17,191373,-26.70%,https://www.youtube.com/watch?v=ABNDnLv5yUY,0,RU,0
60,83,Limbo,Freddie Dredd,8,190251,-3.40%,https://www.youtube.com/watch?v=glkSGJU-yLw,0,0,OTHER
61,63,Довбуш,FIINKA,3,189364,-17.10%,https://www.youtube.com/watch?v=6V4cthqp2Cg,UA,0,0
62,78,Ночью на кухне,ANNA ASTI,12,186996,-8.90%,https://www.youtube.com/watch?v=zY5KWvwZ7bY,0,RU,0
63,,Нова радість стала,"Ірина Білик, Тіна Кароль, Олег Юрійович Скрипка, Олександр Валерійович Пономарьов, DZIDZIO & Алєксєєв Микита Володимирович",4,186839,,https://www.youtube.com/watch?v=WhT4GG5AUDo,UA,0,0
64,85,Мрієшся,Cheev,15,183106,-6.50%,https://www.youtube.com/watch?v=wugM4iz1r04,UA,0,0
65,,Хай Ісус мале дитя (Live),Степан Гіга,2,181749,,https://www.youtube.com/watch?v=IYPVnLjm3CQ,UA,0,0
66,74,Вредина (Mbts Remix),Bakr,9,180582,-15.70%,https://www.youtube.com/watch?v=LsFeLxZLybQ,0,RU,0
67,71,Дзвін,SKYLERR & Sanaria,15,180571,-16.60%,https://www.youtube.com/watch?v=XrDgtxbkX34,UA,0,0
68,75,Тішся,Артем Пивоваров & Оля Полякова,20,180543,-14%,https://www.youtube.com/watch?v=6y3-M72EqTQ,UA,0,0
69,84,Superman (feat. Дина Рей),Eminem,17,178296,-9.40%,https://www.youtube.com/watch?v=8kYkciD9VjU,0,0,OTHER
70,,Нова радість стала,Анжеліна,1,177900,,https://www.youtube.com/watch?v=rJYLhQwINW0,UA,0,0
71,65,ЛП,Milana Hametova & Milana Star,17,173340,-22.80%,https://www.youtube.com/watch?v=eN7mWKv-TQE,0,RU,0
72,95,Стрелы,Markul & Тося Чайкіна,9,171172,-7.40%,https://www.youtube.com/watch?v=h2MfDmyBFt8,0,RU,0
73,,Without Me,Eminem,16,166557,,https://www.youtube.com/watch?v=YVkUvmDQ3HY,0,0,OTHER
74,76,Доча,Jah Khalib,6,165066,-21%,https://www.youtube.com/watch?v=ME-29s54CE0,0,RU,0
75,,"Добрий вечір тобі, пане господарю",гурт VIP,2,164995,,https://www.youtube.com/watch?v=n7b3MXMwr8U,UA,0,0
76,92,"Ай, девушка",Sakit Səmədov,2,164073,-12.90%,https://www.youtube.com/watch?v=TyMtfhp8kVQ,0,RU,0
77,94,Чарівні очі,Оля Полякова,2,161605,-12.80%,https://www.youtube.com/watch?v=PbcPjzt_wpU,UA,0,0
78,,"Добрий вечір тобі, пане господарю","Олег Винник, Олександр Валерійович Пономарьов & Таюне",6,159493,,https://www.youtube.com/watch?v=TzHPTnHLd8U,UA,0,0
79,87,"Ой, мамо, люблю Гриця",Kolaba,4,155767,-19%,https://www.youtube.com/watch?v=8KzU-7bca7o,UA,0,0
80,82,Лише ти і я,Трінчер Анна Леонідівна & Voloshyn,16,153222,-22.20%,https://www.youtube.com/watch?v=e2vfVcLpC70,UA,0,0
81,,SPIT IN MY FACE!,ThxSoMch,7,152748,,https://www.youtube.com/watch?v=h54g3lvGhaI,0,0,OTHER
82,,I'm Good (Blue),David Guetta & Bebe Rexha,2,148884,,https://www.youtube.com/watch?v=90RLzVUuXe4,0,0,OTHER
83,93,Зай,Трінчер Анна Леонідівна,9,148815,-19.70%,https://www.youtube.com/watch?v=ZzvbP0dYSAI,UA,0,0
84,81,Like A G6,Єгор Ракітін,3,148668,-24.60%,https://www.youtube.com/watch?v=wNFloQMK8ow,0,RU,0
85,98,Стиль,Wellboy,6,148291,-19.20%,https://www.youtube.com/watch?v=KI8HKxbdmTc,UA,0,0
86,,Палала,Наталія Валевська,1,145647,,https://www.youtube.com/watch?v=S0RvrfqLuog,UA,0,0
87,99,Нумо Козаки (feat. KOZAK SIROMAHA),Kalush Orchestra & KALUSH,6,144227,-20.90%,https://www.youtube.com/watch?v=5CvzbWXn7_U,UA,0,0
88,,Не мовчи,YAKTAK,6,138896,,https://www.youtube.com/watch?v=JulDOMKkE70,UA,0,0
89,35,Всё будет хорошо,Андрій Михайлович Данилко,7,138865,-57.30%,https://www.youtube.com/watch?v=KRVhWPignvU,UA,0,0
90,,Poker Face,Lady Gaga,4,138377,,https://www.youtube.com/watch?v=bESGLojNYSo,0,0,OTHER
91,,МЮСЛІ UA | ПЕРШИЙ ВИСТУП | В ВЕЧІРНЬОМУ КВАРТАЛІ | MEGA MIX.,Мюслі UA,1,137851,,https://www.youtube.com/watch?v=,UA,0,0
92,,Мила,Golubenko,9,137201,,https://www.youtube.com/watch?v=f4zLtKYuOK4,UA,0,0
93,91,ПОГУДИМ,RASA,20,137126,-27.50%,https://www.youtube.com/watch?v=ddW4dZ7THRg,0,RU,0
94,,Закохався (Live),Роман Скорпіон,3,136273,,https://www.youtube.com/watch?v=NBB0DGJSbJM,UA,0,0
95,77,Василина,DZIDZIO & Іван Попович,10,136184,-34.40%,https://www.youtube.com/watch?v=iYePSq0UOfA,UA,0,0
96,,ВЕДМЕДІ-БАЛАЛАЙКИ,Маша Кондратенко & MASHUKOVSKY,12,135989,,https://www.youtube.com/watch?v=7L1Xt1y4-6I,UA,0,0
97,,MIDDLE OF THE NIGHT,Еллі Дуе,12,135833,,https://www.youtube.com/watch?v=oSHzUD-uqKY,0,0,OTHER
98,,Інь Ян,Monatik & ROXOLANA,3,135311,,https://www.youtube.com/watch?v=oBsCUHkveVw,UA,0,0
99,,Miss You,Оливер Три & Робін Шульц,9,135244,,https://www.youtube.com/watch?v=BX0lKSa_PTk,0,0,OTHER
100,,Ворогів на ножі,Wellboy,17,134885,,https://www.youtube.com/watch?v=nQ-7ZLX3oyM,UA,0,0
