Rank,Previous Rank,Track Name,Artist Names,Weeks on Chart,Views,Weekly Growth,YouTube URL,UA,RU,OTHER
75,,Вредина (Mbts Remix),Bakr,1,159016,,https://www.youtube.com/watch?v=LsFeLxZLybQ,0,RU,0
76,56,Временно,MiyaGi,3,156738,-32.20%,https://www.youtube.com/watch?v=1gKZk0O2jPU,0,RU,0
77,66,Without Me,Eminem,9,156613,-13.70%,https://www.youtube.com/watch?v=YVkUvmDQ3HY,0,0,OTHER
78,70,Я така ще молода,Оксана Пекун,6,155276,-13%,https://www.youtube.com/watch?v=J4hNjt1P_wI,UA,0,0
79,,PUTIN HUILO,Sever & Marilyn Myller,1,153425,,https://www.youtube.com/watch?v=yXlziPrcZFU,UA,0,0
80,84,#НЕСЕСТРИ,Jerry Heil & Людмила Шемаєва,10,150884,-7.10%,https://www.youtube.com/watch?v=paMlNnxMuGQ,UA,0,0
81,,Снег кружится,Полум'я,1,150652,,https://www.youtube.com/watch?v=197RZ62uTBk,0,RU,0
82,73,MIDDLE OF THE NIGHT,Еллі Дуе,6,150601,-14.90%,https://www.youtube.com/watch?v=oSHzUD-uqKY,0,0,OTHER
83,93,Sonne,Rammstein,6,145586,-0.10%,https://www.youtube.com/watch?v=StZcUAPRRac,0,0,OTHER
84,81,З C У (feat. DIRESH),LAZANOVSKYI I RIDNYI,14,144169,-11.70%,https://www.youtube.com/watch?v=2PWCn8QpEtg,UA,0,0
85,72,Зачекай,ОЧІ В ОЧІ,2,141768,-20.10%,https://www.youtube.com/watch?v=fFZBJOlhJpY,UA,0,0
86,,Зай,Трінчер Анна Леонідівна,1,141202,,https://www.youtube.com/watch?v=ZzvbP0dYSAI,UA,0,0
87,92,Цілуй солодкими губами,Аркадій Аркадійович Войтюк,9,139528,-4.50%,https://www.youtube.com/watch?v=CzyyTmb9gbg,UA,0,0
88,86,"На землі, в повітрі і на морі","Олександр Валерійович Пономарьов, Михайло Хома, Taras Topolia & Юрій Горбунов",13,139281,-11.60%,https://www.youtube.com/watch?v=WTMRCX_GqKg,UA,0,0
89,90,Живи,YULIYA ROZNEN,19,138000,-8.20%,https://www.youtube.com/watch?v=u5KvPV3sZTg,UA,0,0
90,64,ПОГУДИМ,RASA,12,137763,-24.80%,https://www.youtube.com/watch?v=ddW4dZ7THRg,0,RU,0
91,52,Не теряя,MiyaGi & Эндшпиль,3,132575,-46.20%,https://www.youtube.com/watch?v=sNtyed7A5YA,0,RU,0
92,89,NEON BLADE (Slowed + Reverb),MoonDeity,10,132256,-13.50%,https://www.youtube.com/watch?v=gfIb3nMjXgg,0,0,OTHER
93,,Чом ти не прийшов,IKSIY & SESTRA,1,131764,,https://www.youtube.com/watch?v=sggsj8Ftjp0,UA,0,0
94,,Ocean Drive,Дюк Дюмон,12,130540,,https://www.youtube.com/watch?v=KDxJlW6cxRk,0,0,OTHER
95,,Limbo,Freddie Dredd,1,130154,,https://www.youtube.com/watch?v=glkSGJU-yLw,0,0,OTHER
96,,Кислород,Артем Пивоваров,1,129955,,https://www.youtube.com/watch?v=iTYYloLTk4E,UA,0,0
97,74,Вродлива,YAKTAK,5,129498,-26.50%,https://www.youtube.com/watch?v=HdlzRszdCc4,UA,0,0
98,61,SHEIKH,MORGENSHTERN,4,128679,-32%,https://www.youtube.com/watch?v=OvCQrgJTmxo,0,RU,0
99,85,MONEYKEN LOVE,Instasamka,18,127009,-19.70%,https://www.youtube.com/watch?v=VrbVxtx7TFc,0,RU,0
100,91,Закохався (Live),Роман Скорпіон,2,126017,-14.60%,https://www.youtube.com/watch?v=NBB0DGJSbJM,UA,0,0
