Rank,Previous Rank,Track Name,Artist Names,Weeks on Chart,Views,Weekly Growth,YouTube URL,UA,RU,OTHER
36,34,Погляд (feat. SOBOL),YAKTAK,5,268944,-6.30%,https://www.youtube.com/watch?v=WHQygkIG8xs,UA,0,0
37,,Два незнайомці,LOBODA,1,267923,,https://www.youtube.com/watch?v=mYbi1RAr7Ok,0,RU,0
38,28,ЛП,Milana Hametova & Milana Star,10,263708,-20.10%,https://www.youtube.com/watch?v=eN7mWKv-TQE,0,RU,0
39,43,Азовсталь десь там під зорями,Delamer,17,259048,-2.20%,https://www.youtube.com/watch?v=0jqNI9F8n-I,UA,0,0
40,33,Некуда бежать,NЮ,11,256584,-11.30%,https://www.youtube.com/watch?v=CdsqxF1wiMI,0,RU,0
41,44,У мене немає дому,Один в каное,38,244139,-7.10%,https://www.youtube.com/watch?v=gw2nclcoFNE,UA,0,0
42,41,В дорогу,Skofka,38,243498,-9.90%,https://www.youtube.com/watch?v=1j4qxGVxxhg,UA,0,0
43,38,Марiчка,PATSYKI Z FRANEKA,36,241002,-12%,https://www.youtube.com/watch?v=rHaw1MpOIzg,UA,0,0
44,37,ВЕДМЕДІ-БАЛАЛАЙКИ,Маша Кондратенко & MASHUKOVSKY,7,236784,-13.90%,https://www.youtube.com/watch?v=7L1Xt1y4-6I,UA,0,0
45,,Как любовь твою понять?,JONY & ANNA ASTI,1,234677,,https://www.youtube.com/watch?v=otKysx-M64k,0,RU,0
46,35,Чисто папа,84 & Lookbuffalo,10,234584,-16.50%,https://www.youtube.com/watch?v=VzBvZYIDAWQ,0,RU,0
47,32,У райському саду (Яворина) (Live),Степан Гіга,19,232788,-19.70%,https://www.youtube.com/watch?v=yUdwrxAEYQI,UA,0,0
48,40,Лист до мами,BARABANDA,5,228829,-16.40%,https://www.youtube.com/watch?v=FB66mdrur5g,UA,0,0
49,39,Mockingbird,Eminem,6,223728,-18.30%,https://www.youtube.com/watch?v=S9bCLPwzSC0,0,0,OTHER
50,42,Welcome to Ukraine,JKLN,22,215554,-18.80%,https://www.youtube.com/watch?v=ujdTL9eIgPk,UA,0,0
51,45,Позвони,DJ Smash & NIVESTA,10,214409,-14.60%,https://www.youtube.com/watch?v=ByVPVWCQVV8,0,RU,0
52,51,Тішся,Артем Пивоваров & Оля Полякова,13,211820,-10.10%,https://www.youtube.com/watch?v=6y3-M72EqTQ,UA,0,0
53,48,Ночью на кухне,ANNA ASTI,5,202984,-17.70%,https://www.youtube.com/watch?v=zY5KWvwZ7bY,0,RU,0
54,46,Murder In My Mind,Kordhell,19,202281,-18.50%,https://www.youtube.com/watch?v=Rj4RfirEoQQ,0,0,OTHER
55,52,Dead Inside,АДЛИН,7,194882,-17%,https://www.youtube.com/watch?v=numCkbbyzJk,0,RU,0
56,58,Мрієшся,Cheev,8,190384,-7.50%,https://www.youtube.com/watch?v=wugM4iz1r04,UA,0,0
57,59,Мила,Golubenko,3,189304,-5.60%,https://www.youtube.com/watch?v=f4zLtKYuOK4,UA,0,0
58,,Мальви,SHUMEI,1,185532,,https://www.youtube.com/watch?v=YpSZ2U9bCvc,UA,0,0
59,80,#НЕСЕСТРИ,Jerry Heil & Людмила Шемаєва,11,183164,21.40%,https://www.youtube.com/watch?v=paMlNnxMuGQ,UA,0,0
60,55,Дзвін,SKYLERR & Sanaria,8,181423,-14.20%,https://www.youtube.com/watch?v=XrDgtxbkX34,UA,0,0
61,57,Superman (feat. Дина Рей),Eminem,10,181000,-12.60%,https://www.youtube.com/watch?v=8kYkciD9VjU,0,0,OTHER
62,65,Басы долбят,SOSKA 69,2,178780,4.10%,https://www.youtube.com/watch?v=D6_b4Iueeo8,0,RU,0
63,75,Вредина (Mbts Remix),Bakr,2,176093,10.70%,https://www.youtube.com/watch?v=LsFeLxZLybQ,0,RU,0
64,64,Miss You,Оливер Три & Робін Шульц,4,175529,-1.50%,https://www.youtube.com/watch?v=BX0lKSa_PTk,0,0,OTHER
65,95,Limbo,Freddie Dredd,2,172630,32.60%,https://www.youtube.com/watch?v=glkSGJU-yLw,0,0,OTHER
66,36,Лелека (feat. YAKTAK),MamaRika,2,170578,-38.50%,https://www.youtube.com/watch?v=zGJePzQHKLg,UA,0,0
67,60,Татанці,Марина Тимофійчук,17,169024,-15%,https://www.youtube.com/watch?v=AF0Mitd05_A,UA,0,0
68,63,Bones,Imagine Dragons,17,163399,-13.80%,https://www.youtube.com/watch?v=TO-_3tck2tg,0,0,OTHER
69,62,Добрий день Everybody (feat. VASIA CHARISMA),Мюслі UA,20,162030,-15.30%,https://www.youtube.com/watch?v=mfkiyoY8WRk,UA,0,0
70,56,Воїни світла,Ляпис Трубецкой,16,161642,-22.50%,https://www.youtube.com/watch?v=ayDNTDcZok8,0,0,OTHER
71,74,Лише ти і я,Трінчер Анна Леонідівна & Voloshyn,9,161627,1.10%,https://www.youtube.com/watch?v=e2vfVcLpC70,UA,0,0
72,68,Будь зі мною,Grohotsky,3,161007,-2%,https://www.youtube.com/watch?v=ukqYb74jzYk,UA,0,0
73,61,Silhouette,MiyaGi,4,156802,-20.70%,https://www.youtube.com/watch?v=e_atyw0IDqg,0,RU,0
74,,SPIT IN MY FACE!,ThxSoMch,1,154972,,https://www.youtube.com/watch?v=h54g3lvGhaI,0,0,OTHER
75,77,Without Me,Eminem,10,148749,-5%,https://www.youtube.com/watch?v=YVkUvmDQ3HY,0,0,OTHER
76,,Не мовчи,YAKTAK,1,146641,,https://www.youtube.com/watch?v=JulDOMKkE70,UA,0,0
77,,Posmakuj,"alyona alyona, Jerry Heil & Trill Pem",1,145888,,https://www.youtube.com/watch?v=tbPTnFf6mqo,UA,0,0
78,19,Я УБИЛ МАРКА,MORGENSHTERN,2,145105,-65.30%,https://www.youtube.com/watch?v=NPdPnHq2BOs,0,RU,0
79,,Asher - Holding On ( Slowed + Reverb ),Ашер,1,145104,,https://www.youtube.com/watch?v=ajFB2qGRAEg,0,0,OTHER
80,67,Стрелы,Markul & Тося Чайкіна,3,143973,-13.20%,https://www.youtube.com/watch?v=h2MfDmyBFt8,0,RU,0
81,66,METAMORPHOSIS,INTERWORLD,7,143499,-15.50%,https://www.youtube.com/watch?v=lJvRohYSrZM,0,0,OTHER
82,90,ПОГУДИМ,RASA,13,140434,1.90%,https://www.youtube.com/watch?v=ddW4dZ7THRg,0,RU,0
83,71,Back to Life (Birthdae),ScurtDae,9,138802,-14.40%,https://www.youtube.com/watch?v=5hoqWsCrbS0,0,0,OTHER
84,,Last Christmas,Wham!,19,136961,,https://www.youtube.com/watch?v=E8gmARGvPlI,0,0,OTHER
85,72,Show Me The Will,Sx1nxwy,8,136506,-15.20%,https://www.youtube.com/watch?v=qtT0PW4mC2g,UA,0,0
86,70,Я нікому тебе не віддам,Роман Скорпіон & Тоня Матвієнко,20,134859,-17%,https://www.youtube.com/watch?v=drCEvriWmwc,UA,0,0
87,47,POPSTAR,Instasamka,10,134544,-45.60%,https://www.youtube.com/watch?v=ABNDnLv5yUY,0,RU,0
88,82,MIDDLE OF THE NIGHT,Еллі Дуе,7,134366,-10.80%,https://www.youtube.com/watch?v=oSHzUD-uqKY,0,0,OTHER
89,,#МРІЯ,Jerry Heil,21,133254,,https://www.youtube.com/watch?v=YujzhGdUIFE,UA,0,0
90,78,Я така ще молода,Оксана Пекун,7,132894,-14.40%,https://www.youtube.com/watch?v=J4hNjt1P_wI,UA,0,0
91,,Как всё идёт,KIZARU,1,132545,,https://www.youtube.com/watch?v=tCZyEQXDFio,0,RU,0
92,76,Временно,MiyaGi,4,131809,-15.90%,https://www.youtube.com/watch?v=1gKZk0O2jPU,0,RU,0
93,50,Сумна і п'яна,Віталій Лобач,3,131632,-46.20%,https://www.youtube.com/watch?v=x5uUiKqeY2w,UA,0,0
94,83,Sonne,Rammstein,7,130033,-10.70%,https://www.youtube.com/watch?v=StZcUAPRRac,0,0,OTHER
95,73,Кров,ASKEt,7,128151,-20%,https://www.youtube.com/watch?v=PPKqao0EKd4,UA,0,0
96,87,Цілуй солодкими губами,Аркадій Аркадійович Войтюк,10,126195,-9.60%,https://www.youtube.com/watch?v=CzyyTmb9gbg,UA,0,0
97,96,Кислород,Артем Пивоваров,2,125554,-3.40%,https://www.youtube.com/watch?v=iTYYloLTk4E,UA,0,0
98,88,"На землі, в повітрі і на морі","Олександр Валерійович Пономарьов, Михайло Хома, Taras Topolia & Юрій Горбунов",14,123384,-11.40%,https://www.youtube.com/watch?v=WTMRCX_GqKg,UA,0,0
99,,All I Want For Christmas Is You,Mariah Carey,15,122109,,https://www.youtube.com/watch?v=aAkMkVFwAoo,0,0,OTHER
100,53,Nasze Domy (feat. Szpaku),KALUSH & Kalush Orchestra,3,120901,-44.60%,https://www.youtube.com/watch?v=vkB-fujq5ag,UA,0,0
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
